YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
202304,178388,1084970,1,1.51,"NNW","WEST FROSTPROOF",27.75,-81.59,2745000,8135400
202304,178388,1084971,1,2.07,"N","PLANT CTY HILSBRO AR",28.05,-82.25,283000,8215000
202304,178388,1084972,1,0,"N","LAKE PANASOFFKEE",28.79,-82.13,2847400,827800
202304,178389,1093628,1,0,"N","SPRINGFIELD",32.37,-81.32,3222200,8119200
202304,178389,1093629,1,0,"N","SPRINGFIELD",32.37,-81.32,3222200,8119200
202304,178389,1093631,1,3,"NNE","FAULKVILLE",32.19,-81.31,3211400,8118600
202304,178389,1093632,1,4.17,"NE","FAULKVILLE",32.2,-81.29,3212000,8117400
202304,178389,1093633,1,2.82,"NNE","FAULKVILLE",32.19,-81.32,3211400,8119200
202304,178389,1093634,1,2.72,"WSW","MEINHARD",32.16,-81.26,329600,8115600
202304,178389,1093635,1,1.81,"NW","POOLER",32.14,-81.27,328400,8116200
202304,178389,1093636,1,2.15,"SSE","WILLIAM HILL",31.99,-81.29,3159400,8117400
202304,178389,1093637,1,.91,"SE","RICHMOND HILL",31.92,-81.29,3155200,8117400
202304,178389,1093638,1,.91,"NW","RICHMOND HILL",31.94,-81.31,3156400,8118600
202304,178389,1093639,1,2.07,"N","GUYTON",32.36,-81.38,3221600,8122800
202304,178389,1093640,1,.9,"NW","GUYTON",32.34,-81.39,3220400,8123400
202304,178389,1093641,1,0,"N","RICHMOND HILL",31.93,-81.3,3155800,8118000
202304,178390,1084973,1,1.51,"SSE","LOUGHMAN",28.22,-81.56,2813200,8133600
202304,178391,1084974,1,.6,"W","EVE",29.48,-82.49,2928800,8229400
202304,178391,1084975,1,.92,"SE","MOUNTAIN LAKE STN",27.92,-81.52,2755200,8131200
202304,178391,1084976,1,.69,"N","LAKE HAMILTON LAKE",28.08,-81.65,284800,8139000
202304,178391,1084977,1,1.4,"ENE","LAKE ALFRED",28.1,-81.7,286000,8142000
202304,178391,1084978,1,.92,"NE","LAKE OF THE HILLS",27.96,-81.59,2757600,8135400
202304,178392,1093755,1,5.15,"NNW","DONALD",31.89,-81.88,3153400,8152800
202304,178393,1093757,1,1.64,"E","TYBEE ISLAND",32.0071,-80.8123,32426,8048738
202304,178393,1093758,1,0,"N","EDISTO BUOY (41004)",32.5,-79.1,3230000,796000
202304,178394,1093759,1,1.16,"E","THE CHARLESTON BATTERY",32.77,-79.91,3246200,7954600
202304,178394,1093760,1,3.05,"WSW","FOLLY BEACH",32.6415,-79.9676,3238490,7958056
202304,178394,1093761,1,16.52,"SE","FOLLY BEACH C-MAN (FBIS1)",32.54,-79.66,3232400,7939600
202304,178394,1093762,1,9.39,"E","ISLE OF PALMS",32.81,-79.63,3248600,7937800
202304,178394,1093763,1,.09,"NNW","FORT SUMTER",32.7512,-79.8707,3245072,7952242
202304,178394,1093764,1,.9,"SE","ISLE OF PALMS",32.78,-79.78,3246800,7946800
202304,178397,1084979,1,4.84,"W","CRYSTAL RIVER",28.9,-82.65,2854000,8239000
202304,178397,1084980,1,1.38,"S","LONGBOAT KEY",27.4,-82.57,2724000,8234200
202304,178397,1084981,1,0,"N","CLEARWATER BEACH",27.98,-82.83,2758800,8249800
202304,178397,1084982,1,8.31,"S","ST PETERSBURG BEACH",27.61,-82.76,2736600,8245600
202304,178397,1084983,1,8.64,"NNW","LOWER TAMPA BAY",27.74,-82.69,2744400,8241400
202304,178397,1084984,1,2.45,"W","MIDDLE TAMPA BAY",27.77,-82.57,2746200,8234200
202303,177174,1085118,1,11.49,"E","WADE",33.88,-95.88,3352800,9552800
202303,177174,1085119,1,6.16,"SW","FITTSTOWN",34.55,-96.71,3433000,9642600
202303,177174,1085120,1,1.8,"SE","BURNEYVILLE",33.89,-97.28,3353400,9716800
202303,177174,1087713,1,2,"N","COMANCHE",34.399,-97.97,3423940,9758200
202303,177174,1087714,1,7,"N","VELMA",34.5613,-97.67,3433678,9740200
202303,177175,1076818,1,1,"SE","VERNON",34.1398,-99.2776,348388,9916656
202303,177242,1077675,1,1.11,"N","HIGHWAY CITY",36.836,-119.8822,3650160,11952932
202303,177242,1077675,2,2.36,"N","CALWA",36.7142,-119.7479,3642852,11944874
202303,177242,1077676,1,7.51,"SSW","ORO LOMA",36.7764,-120.7211,3646584,12043266
202303,177242,1077676,2,7.59,"SSW","ORO LOMA",36.7762,-120.7251,3646572,12043506
202303,177242,1077676,3,7.84,"SSW","ORO LOMA",36.7715,-120.7214,3646290,12043284
202303,177242,1077676,4,7.71,"SSW","ORO LOMA",36.7726,-120.718,3646356,12043080
202303,177353,1078413,4,2.02,"NE","SUMTER",33.9443,-80.3304,3356658,8019824
202303,177353,1078413,5,1.98,"NNE","SUMTER",33.9445,-80.3322,3356670,8019932
202303,177353,1078414,1,2.42,"ESE","DALZELL",34.0118,-80.4389,34708,8026334
202303,177678,1080769,1,3,"NNW","CONCHO",35.6501,-98.0104,3539006,98624
202303,177678,1080770,1,7.1,"N","(PWA)WILEY POST APT",35.6322,-97.6624,3537932,9739744
202303,177686,1080616,1,1.6,"SSW","BROAD RUN",39.3784,-77.6105,3922704,7736630
202303,177688,1080621,1,1.79,"NNE","NOLLVILLE",39.4947,-78.0098,3929682,78588
202303,177688,1080622,1,2.02,"SSW","BERKELEY",39.473,-77.9446,3928380,7756676
202303,177688,1080623,1,1.34,"WSW","SHEPHERDSTOWN",39.4203,-77.8217,3925218,7749302
202303,177689,1080625,1,0,"N","GROVE POINT (GVP)",39.4,-76.04,3924000,762400
202303,177699,1080880,1,0,"N","RUFE",34.12,-95.15,347200,959000
202303,177699,1080881,1,1.38,"N","POLLARD",33.8,-94.72,3348000,9443200
202303,177699,1080882,1,0,"N","HAWORTH",33.85,-94.65,3351000,9439000
202303,177699,1080883,1,.69,"S","HAWORTH",33.84,-94.65,3350400,9439000
202303,177699,1080884,1,2.39,"ENE","BROKEN BOW",34.04,-94.69,342400,9441400
202303,177699,1080885,1,.69,"S","GOODWATER",33.91,-94.57,3354600,9434200
202303,177699,1084582,1,1.05,"ENE","OAK HILL",34.0342,-94.8123,342052,9448738
202303,177699,1084582,2,2.66,"N","BROKEN BOW",34.0679,-94.7379,344074,9444274
202303,177699,1086980,1,2.76,"S","HAWORTH",33.81,-94.65,3348600,9439000
202303,177723,1086981,1,.69,"N","UMPIRE",34.28,-94.05,3416800,943000
202303,177723,1086982,1,.69,"N","DE QUEEN",34.04,-94.33,342400,9419800
202303,177723,1086983,1,.9,"NW","BINGEN",33.98,-93.79,3358800,9347400
202303,177723,1086984,1,2.7,"NE","GUERNSEY",33.66,-93.65,3339600,9339000
202303,177723,1086985,1,5.49,"W","BOGGY",33.2277,-93.9945,3313662,9359670
202303,177723,1086985,2,5.63,"N","BRIGHTSTAR",33.2015,-93.9983,3312090,9359898
202303,177758,1081171,1,.69,"N","SHOALS",38.33,-82.47,3819800,8228200
202303,177758,1081174,1,0,"N","HAMLIN",38.28,-82.1,3816800,826000
202303,177758,1081175,1,0,"N","BRANCHLAND",38.22,-82.2,3813200,8212000
202303,177760,1081176,1,4,"NW","OWENSBORO",37.8109,-87.1718,3748654,8710308
202303,177760,1081176,2,2,"SSW","OWENSBORO",37.7433,-87.134,3744598,878040
202303,177760,1081178,1,0,"NE","FREDONIA",37.2,-88.07,3712000,884200
202303,177760,1081179,1,3,"NNW","MOSELEYVILLE",37.7101,-87.221,3742606,8713260
202303,177760,1081179,2,0,"NNW","(OWB)OWENSBORO ARPT",37.75,-87.17,3745000,8710200
202303,177760,1082979,1,2,"E","OWENSBORO",37.77,-87.0834,3746200,875004
202303,177760,1082979,2,2,"S","OWENSBORO",37.7411,-87.12,3744466,877200
202303,177760,1082979,3,2,"W","OWENSBORO",37.77,-87.1566,3746200,879396
202303,177760,1082979,4,1,"N","OWENSBORO",37.7845,-87.12,3747070,877200
202303,177761,1081181,1,1,"W","ROCKPORT",37.88,-87.0683,3752800,874098
202303,177777,1081187,1,3,"NNE","RALEIGH",37.8601,-88.509,3751606,8830540
202303,177777,1081188,1,0,"W","MAKANDA",37.62,-89.2,3737200,8912000
202303,177777,1081189,1,0,"W","CREAL SPGS",37.62,-88.83,3737200,8849800
202303,177777,1081189,2,3,"NNE","CREAL SPGS",37.6601,-88.809,3739606,8848540
202303,177778,1081190,1,6,"ENE","HOPKINSVILLE",36.8832,-87.3797,3652992,8722782
202303,177780,1081234,1,0,"SW","NORRIS CITY",37.98,-88.32,3758800,8819200
202303,177780,1081236,1,0,"N","DU QUOIN",38.02,-89.23,381200,8913800
202303,177780,1081237,1,0,"S","GOLDEN GATE",38.37,-88.2,3822200,8812000
202303,177996,1087722,1,.91,"NE","MOULTRIE",31.18,-83.77,3110800,8346200
202303,177996,1087723,1,2.47,"ESE","ENON",31,-83.76,3100,8345600
202303,178008,1084614,1,.59,"W","GANER",31.08,-86.11,314800,866600
202303,178008,1084615,1,3.61,"NW","HIGHFALLS",31.12,-85.84,317200,8550400
202303,178009,1084624,1,5.16,"NNE","WESTBAY",30.36,-85.83,3021600,8549800
202303,178009,1084624,2,7.22,"NW","VICKSBURG",30.39,-85.75,3023400,8545000
202303,178009,1084640,1,1.38,"ENE","GRAYTON BEACH",30.34,-86.14,3020400,868400
202303,178009,1084640,2,1.5,"ENE","GRAYTON BEACH",30.3409,-86.1382,3020454,868292
202303,178010,1084613,1,0,"W","SYLVESTER",31.53,-83.83,3131800,8349800
202301,175359,1065178,4,2.15,"SE","FERGUS",37.3127,-120.5175,3718762,12031050
202301,175359,1065179,1,1.35,"S","ATHLONE",37.2007,-120.3261,3712042,12019566
202301,175359,1065179,2,1.27,"SSE","ATHLONE",37.2028,-120.3217,3712168,12019302
202301,175359,1065179,3,1.59,"SSE","ATHLONE",37.1979,-120.3221,3711874,12019326
202301,175359,1065179,4,1.57,"S","ATHLONE",37.1975,-120.3261,3711850,12019566
202301,175359,1065180,1,.93,"SE","CAIRNS CORNER",36.2101,-119.1186,3612606,1197116
202301,175359,1065180,2,.97,"SE","CAIRNS CORNER",36.2102,-119.1175,3612612,1197050
202301,175359,1065180,3,.92,"SE","CAIRNS CORNER",36.2112,-119.1177,3612672,1197062
202301,175359,1065180,4,.88,"SE","CAIRNS CORNER",36.211,-119.1187,3612660,1197122
202301,175359,1065181,1,2.75,"NW","DINUBA",36.5601,-119.4123,3633606,11924738
202301,175359,1065181,2,2.79,"NW","DINUBA",36.5601,-119.4136,3633606,11924816
202301,175359,1065181,3,2.83,"NW","DINUBA",36.561,-119.4133,3633660,11924798
202301,175359,1065181,4,2.79,"NW","DINUBA",36.561,-119.4123,3633660,11924738
202301,175359,1065225,1,1.42,"N","BALLICO",37.4704,-120.703,3728224,12042180
202301,175359,1065225,2,1.42,"E","CORTEZ",37.4703,-120.7042,3728218,12042252
202301,175359,1065225,3,1.37,"N","BALLICO",37.4696,-120.7039,3728176,12042234
202301,175359,1065225,4,1.37,"N","BALLICO",37.4697,-120.7028,3728182,12042168
202301,175359,1065226,1,3,"SSW","ATWATER MUNI ARPT",37.2881,-120.6143,3717286,12036858
202301,175359,1065226,2,3.02,"SSW","ATWATER MUNI ARPT",37.2882,-120.6158,3717292,12036948
202301,175359,1065226,3,3.08,"SSW","ATWATER MUNI ARPT",37.2873,-120.6159,3717238,12036954
202301,175359,1065226,4,3.06,"SSW","ATWATER MUNI ARPT",37.2872,-120.6145,3717232,12036870
202301,175359,1065227,1,1.91,"NE","OROSI",36.5723,-119.2595,3634338,11915570
202301,175359,1065227,2,1.99,"NE","OROSI",36.5736,-119.2595,3634416,11915570
202301,175359,1065227,3,1.95,"NNE","OROSI",36.5736,-119.2609,3634416,11915654
202301,175359,1065227,4,1.87,"NE","OROSI",36.5723,-119.2609,3634338,11915654
202301,175359,1065239,1,2.14,"NNE","SIERRA VISTA",37.2,-120.27,3712000,12016200
202301,175359,1065239,2,2.07,"NNE","SIERRA VISTA",37.1989,-120.2698,3711934,12016188
202301,175359,1065239,3,2.06,"NNE","SIERRA VISTA",37.199,-120.2715,3711940,12016290
202301,175359,1065239,4,2.14,"NNE","SIERRA VISTA",37.2002,-120.2715,3712012,12016290
202301,175359,1065240,1,.89,"NW","DINUBA SEQUOIA ARPT",36.46,-119.33,3627600,11919800
202301,175359,1065240,2,1.02,"NW","DINUBA SEQUOIA ARPT",36.4601,-119.3333,3627606,11919998
202301,175359,1065240,3,.86,"NW","DINUBA SEQUOIA ARPT",36.4572,-119.3328,3627432,11919968
202301,175359,1065240,4,.71,"NW","DINUBA SEQUOIA ARPT",36.4572,-119.3293,3627432,11919758
202301,175359,1065241,1,.56,"E","DEMOCRAT SPGS",35.53,-118.66,3531800,11839600
202301,175359,1065241,2,.45,"ESE","DEMOCRAT SPGS",35.5285,-118.6623,3531710,11839738
202301,175359,1065241,3,.55,"ESE","DEMOCRAT SPGS",35.5272,-118.6609,3531632,11839654
202301,175359,1065241,4,1,"E","DEMOCRAT SPGS",35.5285,-118.6524,3531710,11839144
202301,175359,1065242,1,.23,"NNW","ORANGE COVE",36.633,-119.3221,3637980,11919326
202301,175359,1065242,2,.39,"NNW","ORANGE COVE",36.6355,-119.3219,3638130,11919314
202301,175359,1065242,3,.45,"NNW","ORANGE COVE",36.6357,-119.3238,3638142,11919428
202301,175359,1065242,4,.28,"NW","ORANGE COVE",36.633,-119.3234,3637980,11919404
202301,175359,1065244,1,3.83,"NNW","SANTA NELLA",37.1296,-121.031,377776,1211860
202301,175359,1065244,2,3.99,"NNW","SANTA NELLA",37.1317,-121.0321,377902,1211926
202301,175359,1065244,3,4,"NNW","SANTA NELLA",37.1309,-121.0347,377854,1212082
202301,175359,1065244,4,3.86,"NNW","SANTA NELLA",37.1293,-121.0329,377758,1211974
202301,175359,1065261,1,1.98,"W","MIRACLE HOT SPGS",35.5755,-118.5648,3534530,11833888
202301,175359,1065261,2,1.8,"WSW","MIRACLE HOT SPGS",35.5745,-118.5613,3534470,11833678
202301,175359,1065261,3,1.43,"W","MIRACLE HOT SPGS",35.5806,-118.5554,3534836,11833324
202301,175359,1065261,4,1.8,"W","MIRACLE HOT SPGS",35.5845,-118.5615,3535070,11833690
202301,175359,1065264,1,7.26,"E","PLANO",36.03,-118.87,361800,11852200
202301,175359,1065264,2,7.11,"E","PLANO",36.0336,-118.8728,362016,11852368
202301,175359,1065264,3,7.02,"SSW","SPRINGVILLE",36.0352,-118.8652,362112,11851912
202301,175359,1065264,4,7.29,"SSW","SPRINGVILLE",36.0308,-118.8643,361848,11851858
202301,175359,1065265,1,.91,"SSW","OROSI",36.5379,-119.2863,3632274,11917178
202301,175359,1065265,2,.95,"SSW","OROSI",36.5372,-119.2863,3632232,11917178
202301,175359,1065265,3,.96,"SSW","OROSI",36.5373,-119.2871,3632238,11917226
202301,175359,1065265,4,.92,"SSW","OROSI",36.5379,-119.2871,3632274,11917226
202301,175359,1065266,1,.82,"SW","TONYVILLE",36.2422,-119.091,3614532,1195460
202301,175359,1065266,2,.77,"SW","TONYVILLE",36.2433,-119.0911,3614598,1195466
202301,175359,1065266,3,.82,"SW","TONYVILLE",36.2434,-119.0921,3614604,1195526
202301,175359,1065266,4,.86,"SW","TONYVILLE",36.2424,-119.0922,3614544,1195532
202301,175359,1065282,1,.69,"N","WOODLAKE ARPT",36.41,-119.1,3624600,1196000
202301,175359,1065283,1,1.77,"NW","LINDCOVE",36.37,-119.09,3622200,1195400
202301,175359,1065296,1,.48,"SSW","COARSEGOLD",37.2632,-119.7019,3715792,11942114
202301,175359,1065296,2,.77,"SSW","COARSEGOLD",37.2598,-119.7057,3715588,11942342
202301,175359,1065296,3,.73,"S","COARSEGOLD",37.2595,-119.7002,3715570,11942012
202301,175359,1065296,4,.61,"S","COARSEGOLD",37.2613,-119.6982,3715678,11941892
202301,175359,1065307,1,3.97,"NNW","BONITA",37.0053,-120.2196,37318,12013176
202301,175359,1065307,2,3.74,"NNW","BONITA",37.002,-120.2186,37120,12013116
202301,175359,1065307,3,3.81,"NNW","BONITA",37.0021,-120.2228,37126,12013368
202301,175359,1065307,4,4.1,"NNW","BONITA",37.0063,-120.2232,37378,12013392
202301,175359,1065309,1,1.03,"SSE","CAMP NELSON",36.1374,-118.6099,368244,11836594
202301,175359,1065309,2,1.03,"SE","CAMP NELSON",36.1377,-118.6096,368262,11836576
202301,175359,1065309,3,1.06,"SE","CAMP NELSON",36.1375,-118.6091,368250,11836546
202301,175359,1065309,4,1.06,"SSE","CAMP NELSON",36.1372,-118.6095,368232,11836570
202301,175359,1065314,1,1.68,"W","ORANGE COVE",36.6257,-119.3499,3637542,11920994
202301,175359,1065314,2,1.56,"W","ORANGE COVE",36.6258,-119.3476,3637548,11920856
202301,175359,1065314,3,1.57,"WSW","ORANGE COVE",36.6245,-119.3475,3637470,11920850
202301,175359,1065314,4,1.69,"WSW","ORANGE COVE",36.6246,-119.3498,3637476,11920988
202301,175359,1065326,1,1.79,"SW","ATHLONE",37.2006,-120.3516,3712036,12021096
202301,175359,1065326,2,1.89,"SW","ATHLONE",37.1987,-120.3514,3711922,12021084
202301,175359,1065326,3,1.95,"SW","ATHLONE",37.1988,-120.3535,3711928,12021210
202301,175359,1065326,4,1.84,"SW","ATHLONE",37.2007,-120.3531,3712042,12021186
202301,175359,1065327,1,4.66,"SSW","FRIANT",36.9142,-119.7387,3654852,11944322
202301,175359,1065327,2,4.91,"SSW","FRIANT",36.9115,-119.7439,3654690,11944634
202301,175359,1065327,3,4.95,"SSW","FRIANT",36.9107,-119.743,3654642,11944580
202301,175359,1065327,4,4.69,"SSW","FRIANT",36.9135,-119.7366,3654810,11944196
202301,175359,1065328,1,3.04,"NE","CREGAN",37.3317,-120.4417,3719902,12026502
202301,175359,1065328,2,3.02,"NE","CREGAN",37.3317,-120.4422,3719902,12026532
202301,175359,1065328,3,3.06,"NE","CREGAN",37.3325,-120.4422,3719950,12026532
202301,175359,1065328,4,3.08,"NE","CREGAN",37.3325,-120.4415,3719950,12026490
202301,175359,1065338,1,.42,"NNW","LEMONCOVE",36.3858,-119.0225,3623148,1191350
202301,175359,1065338,2,.48,"NNW","LEMONCOVE",36.3868,-119.0222,3623208,1191332
202301,175359,1065338,3,.52,"NNW","LEMONCOVE",36.387,-119.0235,3623220,1191410
202301,175359,1065338,4,.51,"NNW","LEMONCOVE",36.3864,-119.0244,3623184,1191464
202301,175359,1065339,1,4.91,"S","OXALIS",36.8498,-120.5641,3650988,12033846
202301,175359,1065339,2,4.95,"S","OXALIS",36.8489,-120.5609,3650934,12033654
202301,175359,1065339,3,4.7,"S","OXALIS",36.8525,-120.5609,3651150,12033654
202301,175359,1065339,4,4.73,"S","OXALIS",36.8525,-120.5645,3651150,12033870
202301,175359,1065340,1,1.89,"NE","LINGARD",37.2723,-120.38,3716338,12022800
202301,175359,1065340,2,1.68,"S","TUTTLE",37.2756,-120.3801,3716536,12022806
202301,175359,1065340,3,1.64,"S","TUTTLE",37.2764,-120.3761,3716584,12022566
202301,175359,1065340,4,1.92,"S","TUTTLE",37.2724,-120.3757,3716344,12022542
202301,175359,1065341,1,1.81,"SW","ATHLONE",37.2004,-120.3518,3712024,12021108
202301,175359,1065341,2,1.84,"SW","ATHLONE",37.2006,-120.353,3712036,12021180
202301,175359,1065341,3,1.92,"SW","ATHLONE",37.1993,-120.3532,3711958,12021192
202301,175359,1065341,4,1.86,"SW","ATHLONE",37.1994,-120.3518,3711964,12021108
202301,175359,1065346,1,2.96,"W","HILMAR",37.4276,-120.9031,3725656,12054186
202301,175359,1065346,2,3.12,"W","HILMAR",37.4279,-120.906,3725674,12054360
202301,175359,1065346,3,3.2,"WNW","HILMAR",37.4332,-120.9059,3725992,12054354
202301,175359,1065346,4,3.07,"WNW","HILMAR",37.4332,-120.9034,3725992,12054204
202301,175359,1065347,1,5.6,"NW","DOS PALOS",37.1,-120.71,376000,12042600
202301,176876,1074904,3,2.52,"E","LAVACA",32.1295,-88.0369,327770,882214
202301,176876,1074904,4,1.12,"NNW","ARARAT",31.984,-88.1597,3159040,889582
202301,176876,1074905,1,0,"N","LAND",32.03,-88.33,321800,8819800
202301,176876,1074905,2,1.63,"SE","PUSHMATAHA",32.1611,-88.3333,329666,8819998
202301,176876,1074905,3,2.52,"E","LAVACA",32.1295,-88.0369,327770,882214
202301,176876,1074905,4,1.12,"NNW","ARARAT",31.984,-88.1597,3159040,889582
202301,176876,1074906,1,0,"N","LAND",32.03,-88.33,321800,8819800
202301,176876,1074906,2,1.63,"SE","PUSHMATAHA",32.1611,-88.3333,329666,8819998
202301,176876,1074906,3,2.52,"E","LAVACA",32.1295,-88.0369,327770,882214
202301,176876,1074906,4,1.12,"NNW","ARARAT",31.984,-88.1597,3159040,889582
202301,176876,1075760,1,1,"NNW","SANFORD",31.3134,-86.4065,3118804,8624390
202303,178111,1083444,1,2.43,"ESE","BEVELLE",32.907,-85.911,3254420,8554660
202303,178111,1083444,2,2.96,"ESE","BEVELLE",32.908,-85.901,3254480,8554060
202303,178111,1083445,1,.93,"SW","LANETT",32.8723,-85.193,3252338,8511580
202303,178112,1083446,1,0,"N","HAMILTON",34.13,-87.98,347800,8758800
202303,178112,1083447,1,0,"N","HALEYVILLE POSEY ARP",34.28,-87.6,3416800,8736000
202303,178112,1083448,1,.97,"NE","TESSNER",34.278,-87.766,3416680,8745960
202303,178112,1083448,2,1.76,"NE","BEAR CREEK",34.287,-87.677,3417220,8740620
202303,178112,1089285,1,.69,"N","PEBBLE",34.29,-87.55,3417400,8733000
202303,178115,1083449,1,5.53,"S","OUR TOWN",32.75,-85.95,3245000,8557000
202303,178115,1083453,1,1.14,"ENE","WADSWORTH",32.6748,-86.4512,3240488,8627072
202303,178115,1083458,1,2.7,"WNW","MOOREFIELD",32.85,-85.47,3251000,8528200
202303,178115,1083460,1,1.5,"SSW","LAFAYETTE",32.88,-85.39,3252800,8523400
202303,178115,1083461,1,0,"N","THORSBY",32.92,-86.72,3255200,8643200
202303,178115,1083462,1,.58,"SSE","TITUS",32.7117,-86.318,3242702,8619080
202303,178115,1083463,1,0,"N","HANOVER",33,-86.2,3300,8612000
202303,178115,1083464,1,0,"N","JACKSONS GAP",32.88,-85.8,3252800,8548000
202303,178115,1083465,1,0,"N","KELLYTON",32.98,-86.03,3258800,861800
202303,178115,1083466,1,4.49,"SSW","MOSTELLERS",33.04,-86.56,332400,8633600
202303,178115,1083467,1,.94,"SW","HACKNEYVILLE",33.0599,-85.931,333594,8555860
202303,178115,1083492,1,0,"N","CAMP HILL",32.8,-85.65,3248000,8539000
202303,178115,1083496,1,0,"N","LINDEN",32.3,-87.8,3218000,8748000
202303,178115,1083497,1,2.99,"ESE","WETONA",32.76,-86.3,3245600,8618000
202303,178115,1083498,1,.92,"NE","BROWNS",32.4382,-87.3575,3226292,8721450
202303,178115,1083500,1,1.87,"ENE","COOPER",32.78,-86.52,3246800,8631200
202303,178115,1087960,1,.86,"WSW","FOSTER XRDS",32.994,-85.513,3259640,8530780
202303,178115,1087961,1,3.22,"E","WETONA",32.764,-86.295,3245840,8617700
202303,178115,1087962,1,1.18,"SSW","JOFFRE",32.554,-86.657,3233240,8639420
202303,178115,1087963,1,2.38,"NNE","OUR TOWN",32.86,-85.93,3251600,8555800
202303,178115,1087964,1,0,"N","RANDOLPH",32.9,-86.92,3254000,8655200
202303,178115,1087965,1,0,"N","SEALE",32.3,-85.17,3218000,8510200
202303,178115,1087966,1,1.63,"E","TYSONVILLE",32.399,-85.972,3223940,8558320
202303,178115,1087967,1,1.42,"ENE","TALLAPOOSA CITY",32.557,-85.827,3233420,8549620
202303,178115,1087968,1,0,"N","CUBA",32.43,-88.38,3225800,8822800
202303,178115,1087969,1,0,"N","CAMP HILL",32.8,-85.65,3248000,8539000
202303,178115,1087970,1,.87,"E","BOYD",32.6183,-88.3053,3237098,8818318
202303,178115,1087971,1,3.18,"E","GREENSBORO",32.693,-87.526,3241580,8731560
202303,178115,1087972,1,0,"N","ROCKFORD",32.88,-86.22,3252800,8613200
202303,178115,1087973,1,3.25,"N","YORK MALLARD ARPT",32.547,-88.273,3232820,8816380
202303,178115,1088192,1,.69,"N","JEFFERSON",32.39,-87.9,3223400,8754000
202303,178115,1088193,1,5.67,"NE","MAGNOLIA",32.182,-87.595,3210920,8735700
202303,178115,1088193,2,6.99,"S","CONSUL",32.169,-87.522,3210140,8731320
202303,178115,1088194,1,1.67,"SSW","PRATTVILLE",32.448,-86.492,3226880,8629520
202303,178115,1088194,2,.97,"S","PRATTVILLE",32.456,-86.478,3227360,8628680
202303,178115,1088195,1,1.72,"SW","MARTIN LAKE SOUTH",32.711,-85.969,3242660,8558140
202303,178115,1088195,2,3.27,"NE","RED HILL",32.714,-85.891,3242840,8553460
202303,178115,1088201,1,5.38,"W","BARNESVILLE",32.714,-85.891,3242840,8553460
202303,178115,1088201,2,2.72,"WNW","BARNESVILLE",32.719,-85.841,3243140,8550460
202303,178115,1088203,1,.85,"NNW","TYSONVILLE",32.4103,-86.008,3224618,86480
202303,178115,1088203,2,2.14,"W","CHEHAW",32.474,-85.756,3228440,8545360
202303,178115,1088204,1,.62,"N","BRICKYARD",32.409,-84.999,3224540,8459940
202303,178115,1088205,1,2.34,"SSE","WAUGH",32.339,-86.034,3220340,862040
202303,178115,1089186,1,.58,"E","LILITA",32.48,-88.12,3228800,887200
202303,178115,1089189,1,1.1,"SW","COBBS FORD",32.5211,-86.3357,3231266,8620142
202303,178115,1089192,1,3.51,"NW","BESSIE",32.984,-86.875,3259040,8652500
202303,178115,1089192,2,1.48,"SSE","MAPLESVILLE",32.759,-86.875,3245540,8652500
202303,178115,1089192,3,6.39,"NNE","VERBENA",32.831,-86.467,3249860,8628020
202303,178115,1089192,4,1.87,"S","CLANTON WARE IS ARPT",32.9232,-86.5247,3255392,8631482
202303,178115,1089192,5,5.95,"N","CLANTON WARE IS ARPT",33.0355,-86.5323,332130,8631938
202303,178115,1089195,1,.43,"ENE","SPEIGENER",32.5831,-86.3436,3234986,8620616
202303,178115,1089209,1,5.09,"NW","ALMOND",33.19,-85.651,3311400,8539060
202303,178115,1089209,2,3.35,"WSW","ALMOND",33.107,-85.651,336420,8539060
202303,178115,1089209,3,3.11,"SSE","LIME",33.107,-85.234,336420,8514040
202303,178115,1089209,4,1.4,"SE","WEHADKEE",33.214,-85.255,3312840,8515300
202301,176906,1075131,1,2.04,"SW","DAYTON SEABERG ARPT",30.0016,-94.9467,3096,9456802
202301,176906,1075131,2,2.9,"WSW","DAYTON SEABERG ARPT",30.006,-94.9657,30360,9457942
202301,176906,1075135,1,4.43,"NNW","MANVEL",29.5305,-95.3742,2931830,9522452
202301,176906,1075135,2,3.84,"WSW","PEARLAND",29.5455,-95.3374,2932730,9520244
202301,176906,1075140,1,1.03,"NNE","LONG PT",29.3935,-95.7429,2923610,9544574
202301,176906,1075140,2,.14,"SW","SUGARLAND JCT",29.4787,-95.5218,2928722,9531308
202301,176906,1075141,1,2.4,"SSE","EAST HAVEN",29.6,-95.25,2936000,9515000
202301,176906,1075141,2,2.07,"N","BAYTOWN HUMPHREY ARP",29.81,-94.95,2948600,9457000
202301,176906,1078564,1,.6,"E","COVE",29.83,-94.77,2949800,9446200
202301,176906,1078564,2,.69,"S","WALLISVILLE RES",29.86,-94.75,2951600,9445000
202301,176906,1079798,1,1.1,"WNW","EAGLE LAKE",29.5854,-96.3473,2935124,9620838
202301,176906,1079798,2,1.03,"NNW","EAGLE LAKE",29.5937,-96.3367,2935622,9620202
202301,176906,1079799,1,5.87,"NW","LEAGUE CITY S S ARPT",29.531,-95.208,2931860,9512480
202301,176906,1079800,1,3.21,"WNW","LEAGUE CITY S S ARPT",29.499,-95.1787,2929940,9510722
